,e1,px1,py1,pz1,e2,px2,py2,pz2
3158,88.146850775,-3.5473850135,-25.55129602,84.156548366,797.41411182,3.5473850135,25.55129602,796.98288756
3159,1286.1856736,27.014496291,-4.7904452666,1285.8844293,140.437604,-27.014496291,4.7904452666,137.65136847
3160,17.425730382,-12.568492204,-10.936639007,1.9972506809,214.56906541,12.568492204,10.936639007,213.86962562
3161,762.36065401,34.745213536,-7.024732324,761.52156901,181.15675346,-34.745213536,7.024732324,177.59251842
3162,62.16293683,19.737373908,31.463306596,49.624964732,39.651546479,-19.737373908,-31.463306596,13.06336662
3163,980.50323307,-31.127126221,-22.042426416,979.7498321,273.59573364,31.127126221,22.042426416,270.88331237
3164,238.00030224,8.0430785292,15.164352401,237.33395284,17.802825455,-8.0430785292,-15.164352401,0.44933085394
3165,134.48415199,-19.831135976,-2.3407976141,132.91028496,21.426304065,19.831135976,2.3407976141,-6.1841101466
3166,272.41823219,-31.349511742,-10.277499398,-270.37230692,47.419541688,31.349511742,10.277499398,-33.735797805
3167,61.470525611,-39.419036553,12.293501952,-45.293982888,42.069051866,39.419036553,-12.293501952,-6.5363974693
3168,959.54487123,-24.605237783,33.287157504,-958.64008748,1973.321559,24.605237783,-33.287157504,-1972.8817584
3169,44.207285106,-36.992114128,4.2150745598,23.366871747,46.485263078,36.992114128,-4.2150745598,-27.433671322
3170,216.40375687,-41.949834596,-7.3885383401,-212.11816722,127.17711665,41.949834596,7.3885383401,-119.73950843
3171,302.47601621,31.969546459,-21.851130327,299.95020684,122.0485586,-31.969546459,21.851130327,115.64703567
3172,210.78217766,5.876280379,7.4207761924,-210.51707253,12.446458648,-5.876280379,-7.4207761924,6.5746286956
3173,46.79364742,35.96257668,-1.9825606993,-29.501152019,41.928286764,-35.96257668,1.9825606993,20.944062704
3174,288.21651161,38.710548306,-14.781381742,-285.18357556,219.3405429,-38.710548306,14.781381742,-215.33970364
3175,2270.54337,-1.8053032855,31.773317313,-2270.3154632,393.36475067,1.8053032855,-31.773317313,-392.04710719
3176,618.04305803,-34.810507259,11.336677518,-616.93989975,166.29648391,34.810507259,-11.336677518,-162.14850875
3177,927.16242906,6.9708625924,-4.4911722841,927.11343227,12.65176112,-6.9708625924,4.4911722841,8.3194654675
3178,90.780020489,44.650850463,-10.666423338,78.175770455,90.872262282,-44.650850463,10.666423338,78.28286542
3179,175.42782326,-19.361529075,-10.880960438,-173.95277252,2611.9308545,19.361529075,10.880960438,-2611.8321988
3180,98.683697675,-31.617596423,5.553216064,93.198023447,32.498135367,31.617596423,-5.553216064,1.8783477048
3181,804.60550058,-40.820770747,-20.024083413,803.30605769,1270.9834382,40.820770747,20.024083413,1270.1612145
3182,57.51396587,-2.5811283143,-36.042327107,-44.497805602,41.455350423,2.5811283143,36.042327107,19.767258586
3183,85.021520125,42.601573098,32.36593089,-65.909948957,108.84011833,-42.601573098,-32.36593089,-94.665906462
3184,276.71411575,5.8024576224,-9.4311314673,276.45252232,12.486168991,-5.8024576224,9.4311314673,-3.346589438
3185,750.92422142,0.063931907281,11.164129911,-750.82651421,17.259196095,-0.063931907281,-11.164129911,-12.2942249
3186,32.781631436,17.61626696,-27.241746874,-0.31579302558,91.794037588,-17.61626696,27.241746874,85.741528458
3187,338.99475589,-39.049615741,-27.630533708,-335.569718,189.98220529,39.049615741,27.630533708,-183.80105943
3188,771.81452051,2.3409573898,-19.051344125,-771.56148833,43.24082873,-2.3409573898,19.051344125,-38.460960399
3189,109.92057942,-41.751259175,-15.926695857,100.3175782,117.80150489,41.751259175,15.926695857,108.89571742
3190,1316.0868702,-28.476546678,7.7656558396,1315.7474457,303.12283138,28.476546678,-7.7656558396,301.64572231
3191,13.173918297,4.1555535794,0.99948527959,-11.540993325,173.92135094,-4.1555535794,-0.99948527959,173.80528967
3192,124.34859552,-19.352342557,-18.595414983,121.32675133,27.375589572,19.352342557,18.595414983,-2.651468192
3193,293.86795953,-26.987835943,2.8339455268,-292.57462826,41.73868515,26.987835943,-2.8339455268,-31.363247631
3194,143.02187279,30.272372558,-1.4044885901,139.69530045,32.658287626,-30.272372558,1.4044885901,11.228740899
3195,45.011769902,-43.468344032,-3.212648417,-10.205458686,44.599890606,43.468344032,3.212648417,8.200134104
3196,51.531830588,-33.322476725,-26.845316968,-28.326331665,43.048211639,33.322476725,26.845316968,-0.0052059129951
3197,88.992384788,-22.891433819,39.496052239,-76.246958402,126.14463884,22.891433819,-39.496052239,-117.50074053
3198,37.490360185,6.1138797197,-36.052197697,-6.8041621701,36.983126583,-6.1138797197,36.052197697,-2.9191039454
3199,1436.7154786,9.728663073,33.614034738,-1436.2815623,303.73019597,-9.728663073,-33.614034738,-301.67099915
3200,1442.991354,-9.8235870984,12.303942771,-1442.8978023,46.138609355,9.8235870984,-12.303942771,-43.113703181
3201,118.09946557,-40.059457079,-13.564576978,110.16640104,57.705826764,40.059457079,13.564576978,38.975820613
3202,1662.6409694,7.8947734355,-13.306956325,1662.5623299,57.278913566,-7.8947734355,13.306956325,54.948898124
3203,314.10826593,12.681387903,16.905594533,313.3612867,25.280094266,-12.681387903,-16.905594533,13.052832659
3204,52.236417641,-33.15770949,9.5144927847,-38.943472577,263.5431557,33.15770949,-9.5144927847,-261.23350789
3205,59.398440398,38.055292905,-20.83232173,40.297565373,46.099832791,-38.055292905,20.83232173,14.863163749
3206,577.90551586,-14.757683357,-9.8354852221,-577.61420453,27.99377023,14.757683357,9.8354852221,-21.143206571
3207,1686.6150536,6.6190220192,-20.869645652,1686.4663932,114.42943911,-6.6190220192,20.869645652,112.21699057
3208,152.98142446,33.073276432,-21.967699875,147.66450074,56.734777137,-33.073276432,21.967699875,40.25324192
3209,191.93188616,-0.6238918097,-7.3475862567,191.73258111,12.794789423,0.6238918097,7.3475862567,-9.3402554353
3210,882.58706959,7.4181330119,-44.457969598,-881.42288696,897.00840328,-7.4181330119,44.457969598,-895.86296151
3211,623.9045707,-19.192071948,-28.992964816,622.91724627,143.18369184,19.192071948,28.992964816,138.81841367
3212,397.38562658,2.9376142381,23.598331511,396.64560426,38.083016072,-2.9376142381,-23.598331511,29.372015349
3213,523.92952659,-14.601776793,36.365991614,522.44077329,200.85512237,14.601776793,-36.365991614,196.93905897
3214,277.838787,7.2372427887,42.313622937,-274.46216715,549.91407688,-7.2372427887,-42.313622937,-548.21581661
3215,324.62054364,-38.50010275,5.8909294629,-322.24128598,102.42696647,38.50010275,-5.8909294629,-94.616238033
3216,44.636700568,-15.993505564,22.158814163,34.979133383,369.71563649,15.993505564,-22.158814163,368.67432322
3217,76.181556494,-21.455235775,-9.8496928717,72.278599586,30.35025085,21.455235775,9.8496928717,-18.485241
3218,182.66878886,-38.032297716,-11.544531968,178.23036929,195.82237344,38.032297716,11.544531968,191.68875828
3219,50.234993711,35.050624352,20.815195913,-28.976644816,112.36885673,-35.050624352,-20.815195913,-104.60808437
3220,69.163060097,10.776023717,-4.4430772007,-68.011581806,31.653359961,-10.776023717,4.4430772007,29.051360978
3221,136.75459022,29.077806101,33.28140626,129.33119166,188.72312036,-29.077806101,-33.28140626,183.41525386
3222,89.030497683,9.2231586375,-35.738496439,-80.882833374,37.213400871,-9.2231586375,35.738496439,-0.66364251545
3223,65.574277322,-14.578371543,-7.1392899983,63.359272942,32.417995675,14.578371543,7.1392899983,-27.664744081
3224,842.12077919,-32.680211574,20.050467629,-841.2343902,245.44650698,32.680211574,-20.050467629,-242.38787162
3225,2613.0619035,5.2370512564,-8.4889640394,2613.0386396,39.825332903,-5.2370512564,8.4889640394,38.268497809
3226,39.114313117,-13.013746665,-13.108717809,34.156162047,50.924260778,13.013746665,13.108717809,-47.222814941
3227,118.29882045,10.654118518,-19.571258245,-116.0860738,23.63997604,-10.654118518,19.571258245,6.3414569696
3228,62.041312852,-31.343722536,-25.013679664,47.10542843,40.755006332,31.343722536,25.013679664,5.5468394871
3229,120.69803328,-35.712551642,15.432059433,114.1594956,47.863800147,35.712551642,-15.432059433,27.483059534
3230,55.996728731,1.9139896386,-46.675346827,30.517081624,74.603431234,-1.9139896386,46.675346827,57.976983314
3231,37.048867541,32.080482143,-5.0620437573,17.197295269,59.00233504,-32.080482143,5.0620437573,-49.034721561
3232,113.89974443,-35.130955114,-10.694838719,-107.71489311,170.82332842,35.130955114,10.694838719,-166.76317324
3233,2420.5743318,-9.3120473103,19.548945143,-2420.4729146,172.86742899,9.3120473103,-19.548945143,-171.44148426
3234,16.421350219,9.7274620282,7.328475985,-9.9619609139,79.945055484,-9.7274620282,-7.328475985,78.871996415
3235,455.10672566,-42.453479222,-11.034555204,-452.96355531,271.61335579,42.453479222,11.034555204,-268.00683897
3236,65.684408323,30.274425964,-33.063192126,47.776939581,71.087878215,-30.274425964,33.063192126,54.969817973
3237,95.69062873,19.239793843,38.145197148,-85.494916189,57.20802002,-19.239793843,-38.145197148,-37.755023799
3238,73.212178022,6.1500960941,15.839449567,-71.057871951,27.949017281,-6.1500960941,-15.839449567,21.687455417
3239,45.763259336,-43.964975686,-8.0184621286,-8.6585843585,52.380807295,43.964975686,8.0184621286,-26.915500197
3240,434.96222833,-13.082050732,7.3811769304,434.6773841,19.122854313,13.082050732,-7.3811769304,10.861479313
3241,289.64133577,37.965758339,-7.157511282,-287.01460697,899.34603098,-37.965758339,7.157511282,-898.50351399
3242,150.85055631,-14.227796978,5.3911313676,-150.00768592,18.042673759,14.227796978,-5.3911313676,8.4825451445
3243,399.22887736,-53.843312858,-9.8766777168,395.43008916,809.5977576,53.843312858,9.8766777168,807.73125977
3244,2017.7824954,1.0619401414,3.0045686041,2017.7745051,8.9144307124,-1.0619401414,-3.0045686041,6.8718211243
3245,682.66828935,12.132746951,-43.146385471,-681.1791902,738.38690931,-12.132746951,43.146385471,-737.01039593
3246,34.708167716,-28.60579705,-16.959079142,-8.7558503865,105.08846645,28.60579705,16.959079142,99.577074627
3247,674.38481604,-24.456048197,24.084244316,-673.49435112,124.30184378,24.456048197,-24.084244316,-119.37633454
3248,532.84212955,-46.630876249,8.6710484666,-530.70615158,522.95708759,46.630876249,-8.6710484666,-520.78056776
3249,211.19069493,-38.353858925,22.792343854,206.37080751,211.61342304,38.353858925,-22.792343854,206.80338822
3250,60.70238539,22.712206697,-35.432433642,-43.490089735,44.272225134,-22.712206697,35.432433642,-12.908843151
3251,64.457465297,-16.610090804,-13.528955359,60.611443498,892.91949814,16.610090804,13.528955359,892.65010637
3252,199.61870307,0.31845268155,9.9170639972,-199.31654985,13.239436294,-0.31845268155,-9.9170639972,7.3988582185
3253,787.86881402,31.117543095,-9.7345755697,-787.17984899,159.48175525,-31.117543095,9.7345755697,-156.04254807
3254,19.804834925,-8.6596065569,-7.4121626072,15.498791765,111.83630322,8.6596065569,7.4121626072,-111.15457605
3255,103.3879665,-13.33393633,37.276582214,-95.392055104,43.430328125,13.33393633,-37.276582214,-17.226896454
3256,46.374695298,19.434258958,-39.991761173,12.308167248,45.077692666,-19.434258958,39.991761173,-5.7338462824
3257,1470.9596604,44.573003029,-6.1905715315,1470.2636351,726.48374235,-44.573003029,6.1905715315,725.07341844
3258,68.912750435,-28.960598896,-21.562120034,58.508425579,261.98742622,28.960598896,21.562120034,259.44494636
3259,704.34035372,-34.033334757,28.271461322,-702.93363875,506.43537691,34.033334757,-28.271461322,-504.47711304
3260,994.07130065,-21.150684352,-0.23465440861,-993.83512429,65.100161275,21.150684352,0.23465440861,-61.388390489
3261,126.26348251,-30.907685293,21.06580993,-120.50445493,45.689342977,30.907685293,-21.06580993,-25.814195776
3262,633.64272046,37.295384404,-3.9224411542,632.5145658,162.14621576,-37.295384404,3.9224411542,157.67997349
3263,1861.7183416,-4.3412184185,10.976883749,1861.6749865,36.001199323,4.3412184185,-10.976883749,33.684687894
3264,85.190124712,-32.620650119,-15.991062397,76.911939631,38.933859612,32.620650119,15.991062397,-13.188424226
3265,59.021760384,33.573252449,-21.250672559,-43.390365689,137.20948496,-33.573252449,21.250672559,-131.24632718
3266,123.29810565,-16.073633557,4.6403854675,122.0673502,20.640202374,16.073633557,-4.6403854675,-11.137014008
3267,214.13164911,20.808111831,19.0628,-212.21193484,34.104535085,-20.808111831,-19.0628,-18.565059966
3268,923.48154583,-17.586837198,-0.032500667585,923.30210526,50.037665323,17.586837198,0.032500667585,46.608798011
3269,134.67905886,-31.648883983,-18.891241439,-129.45202986,44.228185188,31.648883983,18.891241439,-23.989820853
3270,161.62484953,-23.002862643,31.939205599,156.68840876,496.93778768,23.002862643,-31.939205599,495.35424726
3271,194.00003676,-7.367553209,33.636270977,190.86184715,48.223113312,7.367553209,-33.636270977,33.432006999
3272,116.36943849,41.787457678,-13.102685957,-107.71204304,105.27071674,-41.787457678,13.102685957,-95.613606791
3273,37.589940561,19.63110053,20.393376283,24.282580735,183.81696024,-19.63110053,-20.393376283,181.56352874
3274,892.70620848,22.504908036,-22.300092001,892.13144753,135.53821081,-22.504908036,22.300092001,131.69947456
3275,58.506624465,40.624993183,17.72007516,37.901767394,69.197449432,-40.624993183,-17.72007516,52.932087369
3276,117.27972971,-18.439392502,33.040205529,-110.90887531,399.78563863,18.439392502,-33.040205529,-397.96331549
3277,716.09853606,-5.0675872543,19.721336453,715.79355389,44.964631355,5.0675872543,-19.721336453,39.813521834
3278,107.99353024,-27.874929111,34.933839001,98.199428681,74.173041873,27.874929111,-34.933839001,59.00987511
3279,420.46667464,-24.954427889,-29.501775131,-418.6610279,134.18407035,24.954427889,29.501775131,-128.41416016
3280,35.547703516,-14.379678784,-20.165947557,-25.062095333,322.52300456,14.379678784,20.165947557,-321.53624659
3281,29.333236591,15.58574568,-12.019824241,-21.235751123,450.57195852,-15.58574568,12.019824241,-450.1173271
3282,1631.2699735,11.906900968,22.543298944,1631.0639662,161.77931086,-11.906900968,-22.543298944,159.68869968
3283,450.49276251,28.277906814,-1.9643278574,449.57551143,66.937863427,-28.277906814,1.9643278574,60.457331751
3284,802.52634832,7.8096402365,22.513045281,-802.15872622,69.926681559,-7.8096402365,-22.513045281,-65.573036421
3285,67.47272519,12.007819294,-42.498727357,50.795168012,51.367359965,-12.007819294,42.498727357,25.810581525
3286,575.19217099,26.674971163,12.188216035,-574.42478783,80.355869582,-26.674971163,-12.188216035,-74.665045903
3287,148.52371025,14.866663945,-43.436429216,141.17174444,178.64078051,-14.866663945,43.436429216,172.57664205
3288,47.995582633,37.121541946,1.7328621448,-30.007903369,39.326875936,-37.121541946,-1.7328621448,-11.979210457
3289,57.683427267,41.894254492,-18.70109485,-34.647197191,56.68203227,-41.894254492,18.70109485,-32.953046509
3290,57.865239474,1.6021544775,-41.581053421,39.934258937,41.902507122,-1.6021544775,41.581053421,1.4762115484
3291,623.85629987,-2.0812223238,-28.744432586,623.17254352,84.786301773,2.0812223238,28.744432586,79.599328372
3292,846.29873036,-26.320620387,-19.248965899,-845.65723154,173.68166852,26.320620387,19.248965899,-170.52839715
3293,411.93240066,20.663183776,-7.1278429774,411.3252234,32.591073605,-20.663183776,7.1278429774,23.713177126
3294,208.5358398,-1.6130129965,2.0823273192,-208.46622888,11.378780539,1.6130129965,-2.0823273192,10.022412313
3295,472.04161733,31.223846691,27.628347127,-470.17331307,220.08252147,-31.223846691,-27.628347127,-216.04622674
3296,1476.013524,-35.901209282,8.9637058647,-1475.5421336,403.92792833,35.901209282,-8.9637058647,-402.20198463
3297,134.86174068,43.814795095,-3.694154954,-127.40571435,215.90026392,-43.814795095,3.694154954,-211.32309602
3298,53.27973782,-23.950746158,-2.094251133,-47.314018354,38.596070933,23.950746158,2.094251133,29.825200118
3299,120.94691381,38.730129032,-20.568350578,-112.61876407,136.29967143,-38.730129032,20.568350578,-128.96678057
3300,87.244435768,-21.451199341,-39.601173508,74.572747543,76.182939675,21.451199341,39.601173508,61.264536244
3301,19.03285892,-1.7850327509,-17.064398084,6.7660693756,150.87262672,1.7850327509,17.064398084,-149.82015709
3302,38.721906465,24.88326649,27.546887684,9.9643398187,55.8718519,-24.88326649,-27.546887684,-41.491756559
3303,31.885644931,-19.927092788,18.725538695,-15.712082173,63.780834027,19.927092788,-18.725538695,57.429695827
3304,38.005306136,-18.247611126,-29.220661251,-15.345714019,131.26456548,18.247611126,29.220661251,-126.57596057
3305,16.221841165,3.6682174449,-11.782923469,9.4215193077,590.77712421,-3.6682174449,11.782923469,590.62951788
3306,149.37081512,-5.5811167587,-12.040044486,-148.70588043,18.301785006,5.5811167587,12.040044486,11.694177992
3307,1251.9443708,-18.565872833,-37.016368152,-1251.2504603,554.06670311,18.565872833,37.016368152,-552.49698492
3308,58.702871687,30.943088249,24.515020242,43.191159008,40.045731232,-30.943088249,-24.515020242,-4.8072509849
3309,305.69282642,-26.219848057,36.338576272,302.35416578,418.48006339,26.219848057,-36.338576272,416.04747433
3310,563.87647559,21.688434075,30.235577676,562.62777339,166.56888786,-21.688434075,-30.235577676,162.2914849
3311,131.44663282,-14.308690013,-43.312015004,123.188709,147.59194933,14.308690013,43.312015004,140.28764825
3312,62.78535895,21.053203109,-34.340864412,-47.930981304,154.54580845,-21.053203109,34.340864412,-149.13009281
3313,155.02162237,-5.0455154175,-9.0392841813,-154.60416398,14.90439374,5.0455154175,9.0392841813,9.6376899934
3314,63.939599848,19.718987032,18.576645156,57.725663564,34.213299802,-19.718987032,-18.576645156,-20.360002174
3315,40.359895532,18.906903281,33.100356163,-12.398653053,92.958963557,-18.906903281,-33.100356163,-84.653259452
3316,265.02001951,0.81867118601,-33.874953867,262.8028501,66.941423939,-0.81867118601,33.874953867,57.540259966
3317,46.334719509,-29.667093074,-22.487944587,27.18404254,41.387608164,29.667093074,22.487944587,-17.464250525
3318,47.53420603,-29.071741345,-35.953616068,-9.9790826054,48.517904947,29.071741345,35.953616068,-13.930845173
3319,808.65936412,-21.349199353,-15.517602934,-808.21488037,108.23205456,21.349199353,15.517602934,-104.85944555
3320,98.378479389,34.950188622,19.307828671,-89.788235722,45.96901049,-34.950188622,-19.307828671,-22.287933791
3321,262.6165841,1.9180796971,-24.221080379,261.44796897,29.357862915,-1.9180796971,24.221080379,15.794123924
3322,206.51603382,29.082500051,-16.296280082,-203.75333537,47.625972239,-29.082500051,16.296280082,-33.68653556
3323,106.48124581,-24.56091255,-38.406828674,-96.113697229,94.780833163,24.56091255,38.406828674,-82.963807898
3324,81.57575583,-41.178996994,8.3448266327,69.76509166,49.201833325,41.178996994,-8.3448266327,25.167130896
3325,26.93945496,26.159386054,-4.0634796947,-1.6789543222,87.723313684,-26.159386054,4.0634796947,83.501283929
3326,185.18551459,30.293697778,-0.79528318881,-182.62870589,35.931548177,-30.293697778,0.79528318881,-18.725532141
3327,44.606131053,1.7725885648,-41.331761414,16.005010331,46.467310557,-1.7725885648,41.331761414,-20.631635384
3328,1224.4439545,-4.3548946505,25.874172099,-1224.1537771,127.90157044,4.3548946505,-25.874172099,-125.09310065
3329,47.411585731,-21.569591978,-37.139795455,-19.523236334,44.814251328,21.569591978,37.139795455,11.900227623
3330,43.311029615,6.6709696506,23.82951998,-35.233612187,242.51037904,-6.6709696506,-23.82951998,-241.19876882
3331,300.52363094,-5.5647431861,44.871835144,297.06550591,281.43811676,5.5647431861,-44.871835144,277.74246274
3332,36.159882964,24.450098799,-8.1757037482,24.915811705,61.06937919,-24.450098799,8.1757037482,-55.160942809
3333,45.896984366,31.087686577,-11.343094776,-31.453666211,200.13978435,-31.087686577,11.343094776,-197.32899742
3334,228.82979752,-31.594266404,-15.767847604,226.04018127,59.472501216,31.594266404,15.767847604,47.624213518
3335,25.426952063,11.462553324,-8.8603888422,-20.360335755,446.3655586,-11.462553324,8.8603888422,-446.10562122
3336,62.362461842,-20.973107717,28.564302541,-51.099863209,36.500028322,20.973107717,-28.564302541,7.3736992443
3337,117.52203692,25.857001956,-33.942539161,-109.40136492,47.621041644,-25.857001956,33.942539161,-20.615360593
3338,650.16953511,-26.830374025,-31.433587529,-648.83772624,953.57817903,26.830374025,31.433587529,-952.67062206
3339,51.310891215,4.9668450248,-42.790920626,27.476992553,47.753615218,-4.9668450248,42.790920626,-20.064529121
3340,1526.5962237,-9.7536780506,38.938222779,1526.0611458,566.36921045,9.7536780506,-38.938222779,564.92536951
3341,121.97678347,-10.086005712,44.896920796,-112.86622479,85.699939325,10.086005712,-44.896920796,-72.145191053
3342,19.82454608,13.560918748,11.524908956,-7.3621045604,302.15180803,-13.560918748,-11.524908956,-301.59062162
3343,116.79650135,4.5404641489,14.521523043,-115.70584376,20.634464211,-4.5404641489,-14.521523043,13.122525179
3344,150.88955933,-13.587255625,-14.779213276,149.47417989,2620.5098219,13.587255625,14.779213276,2620.428705
3345,59.804279745,-20.258079929,9.4940458276,55.262420932,31.036747368,20.258079929,-9.4940458276,-20.991974147
3346,78.635205918,16.075710123,40.70876019,-65.159604032,55.066353081,-16.075710123,-40.70876019,-33.084462055
3347,27.338773785,2.6446949625,-20.632653695,17.106073252,86.587150914,-2.6446949625,20.632653695,-83.919865904
3348,41.034417922,-31.363701126,25.995766411,1.5072606294,57.014534501,31.363701126,-25.995766411,39.611936645
3349,43.093850607,-29.967953595,-24.032743307,18.956238198,51.968579854,29.967953595,24.032743307,-34.684179369
3350,1264.1028614,9.2906434514,15.969105642,-1263.9591076,67.496909752,-9.2906434514,-15.969105642,-64.748856633
3351,52.511795736,10.778793857,1.1917268145,-51.164402485,39.032698051,-10.778793857,-1.1917268145,37.20025413
3352,3421.398551,-3.2518548043,23.925038145,3421.3101252,272.63092969,3.2518548043,-23.925038145,271.51897137
3353,156.69059761,39.037408008,-21.084321398,150.20447911,274.15812453,-39.037408008,21.084321398,270.50345545
3354,62.137474411,-20.922554754,-40.030139017,42.412384972,53.659763555,20.922554754,40.030139017,28.585221666
3355,48.406243204,-19.620103667,-6.51383022,43.5166167,763.19215354,19.620103667,6.51383022,762.8976306
3356,32.613078348,-22.074569662,-7.2814317925,-22.387876287,66.249378888,22.074569662,7.2814317925,61.859391594
3357,64.363858449,-20.714565417,-34.468689274,50.034313364,40.545990567,20.714565417,34.468689274,2.1687762424
3358,133.70136926,-21.642781507,-7.1448238305,-131.66057741,23.581753026,21.642781507,7.1448238305,3.8145218391
3359,87.763806737,-33.191344807,17.975618729,-79.092398713,39.041626497,33.191344807,-17.975618729,-8.7960423363
3360,662.80476033,43.435648902,-8.3875376591,-661.31010421,433.31751873,-43.435648902,8.3875376591,-431.02781309
3361,326.95235082,-15.65593503,-19.808432433,-325.94212279,35.436737413,15.65593503,19.808432433,-24.417003529
3362,789.90777974,43.434475396,11.919086124,-788.60864327,779.26970052,-43.434475396,-11.919086124,-777.95279926
3363,285.82677839,-38.771773348,-12.692734629,282.86127576,752.57540838,38.771773348,12.692734629,751.45412327
3364,1411.1461325,6.3665006147,34.412780714,1410.7042729,448.36473638,-6.3665006147,-34.412780714,446.97211884
3365,77.992483628,19.368983347,-44.227149775,-61.069953409,102.65773866,-19.368983347,44.227149775,-90.472774981
3366,418.86476974,-3.1524979115,45.465594129,416.35147032,401.75676652,3.1524979115,-45.465594129,399.13575504
3367,589.42199951,-9.7127680703,17.444404399,589.06498657,35.701878436,9.7127680703,-17.444404399,29.221379423
3368,123.70811174,34.201950537,7.3397723692,-118.56627358,39.268936881,-34.201950537,-7.3397723692,-17.213765562
3369,51.349509313,-21.740500355,-40.766094754,-21.912513993,83.726112973,21.740500355,40.766094754,-69.666693307
3370,627.75129267,33.928128857,7.6645468838,626.76928151,140.80296179,-33.928128857,-7.6645468838,136.35806116
3371,1678.5577814,19.790855385,8.847277951,1678.411208,115.49560833,-19.790855385,-8.847277951,113.34545981
3372,371.25773753,15.842433623,-23.946818202,-370.11590734,45.543858159,-15.842433623,23.946818202,-35.038838607
3373,68.07073743,11.886310525,38.384743679,54.743605737,40.699558822,-11.886310525,-38.384743679,4.437472601
3374,39.191292975,29.489790106,17.316313021,18.557074875,57.719860893,-29.489790106,-17.316313021,-46.260025123
3375,64.043441979,11.705017844,43.232804987,45.534487926,55.862459223,-11.705017844,-43.232804987,33.052102515
3376,35.639833678,-14.785765944,-6.840242526,-31.348045429,1046.8742851,14.785765944,6.840242526,-1046.7369636
3377,79.851236088,44.893816217,-2.9465955626,65.802680377,73.081304317,-44.893816217,2.9465955626,57.399040765
3378,80.193131711,12.117175114,-34.218165882,71.352221861,36.609333255,-12.117175114,34.218165882,0.66668755893
3379,220.38418598,31.726662567,9.9825216449,-217.80924584,823.10158174,-31.726662567,-9.9825216449,-822.4158875
3380,21.383110136,-5.4744616288,-18.83880703,-7.0906289336,122.60317791,5.4744616288,18.83880703,120.93212498
3381,44.188498969,-29.736294338,16.249020838,27.968831975,46.970758525,29.736294338,-16.249020838,-32.185156164
3382,840.8732156,8.0094423908,13.372299354,-840.71559112,30.231475087,-8.0094423908,-13.372299354,-25.473172722
3383,810.61510473,-21.845279071,-27.090430096,809.85409204,190.78681526,21.845279071,27.090430096,187.52709473
3384,51.927035462,3.4864186832,41.616042726,-30.500440725,102.42855505,-3.4864186832,-41.616042726,-93.410217654
3385,884.15659527,15.206433427,37.93997983,883.19879827,546.75994603,-15.206433427,-37.93997983,545.20974945
3386,466.53645066,39.394194708,-26.26436514,-464.10392192,425.75161833,-39.394194708,26.26436514,-423.08466181
3387,40.17771069,37.420457784,-10.846919905,8.6146447465,54.802991728,-37.420457784,10.846919905,-38.253517096
3388,18.09428325,10.265434619,-10.82902139,9.0920973465,143.47649302,-10.265434619,10.82902139,-142.62106154
3389,737.02699801,-19.494994242,-22.249453178,736.41809649,922.95495992,19.494994242,22.249453178,922.46879355
3390,2109.5289995,-41.601236066,-18.783879126,-2109.0298747,1841.6341392,41.601236066,18.783879126,-1841.0623878
3391,45.692917267,-40.784746294,15.041072541,-13.271145201,55.38888742,40.784746294,-15.041072541,-34.003080098
3392,87.648120911,10.840541609,14.554729098,85.61977352,25.912215453,-10.840541609,-14.554729098,-17.888416034
3393,174.44192377,9.0263613531,6.7854741662,174.01257687,14.778098872,-9.0263613531,-6.7854741662,-8.2936329398
3394,445.84571865,-41.463434652,11.563532031,443.73796677,209.76851809,41.463434652,-11.563532031,205.25060169
3395,62.68622232,-23.798836619,21.872918489,53.5038623,35.170727565,23.798836619,-21.872918489,-13.041506424
3396,284.74089802,14.59635549,-6.5339965128,284.25260298,17.25520937,-14.59635549,6.5339965128,4.4615632189
3397,43.850086397,11.486842322,36.117502216,21.548052446,118.78426277,-11.486842322,-36.117502216,112.47750695
3398,1118.8137346,7.1567697095,38.534075374,-1118.1171622,1207.1313355,-7.1567697095,-38.534075374,-1206.4857549
3399,179.76781826,-20.153030247,-38.466468356,-174.38051688,315.19932166,20.153030247,38.466468356,-312.15814671
3400,1377.6636039,-0.44013340216,11.970803838,-1377.6035067,26.044980837,0.44013340216,-11.970803838,-22.644141954
3401,549.02435364,-10.263303635,-11.009350666,-548.7978769,21.603693532,10.263303635,11.009350666,-14.767815365
3402,351.09877926,14.72050228,-42.13831212,348.21822506,255.69207093,-14.72050228,42.13831212,251.72209795
3403,75.991443168,-6.1347768956,-33.852160855,-67.594416579,35.357251578,6.1347768956,33.852160855,6.6664051038
3404,151.22858427,39.209291519,3.9610813595,-145.92784516,51.62851577,-39.209291519,-3.9610813595,-33.020522916
3405,25.831486329,20.147329261,-7.4095981372,-13.5778741,95.142061113,-20.147329261,7.4095981372,92.569459174
3406,496.68657842,2.3920850874,2.2751952486,496.65336866,6.0477442235,-2.3920850874,-2.2751952486,-1.8938388814
3407,59.920603758,-13.785480146,-38.399931565,43.632494171,50.096369766,13.785480146,38.399931565,28.687315257
3408,2377.434503,-21.047175308,10.77440614,-2377.3122754,208.99315414,21.047175308,-10.77440614,-207.5981143
3409,132.29987458,-13.934477943,-17.059769791,-130.36855984,22.620351548,13.934477943,17.059769791,2.0940112928
