,e1,px1,py1,pz1,e2,px2,py2,pz2
964,396.01419127,10.486015384,-44.236612954,-393.36791334,184.21749962,-10.486015384,44.236612954,-178.45773371
965,92.791830596,-0.9714473054,27.781149945,88.405304271,46.68319786,0.9714473054,-27.781149945,37.208802189
966,38.801250737,-25.684684453,15.406666022,-24.215257286,31.194462098,25.684684453,-15.406666022,-7.3441195666
967,12.967045617,4.4185097894,-10.279925215,-4.5666378065,291.81185965,-4.4185097894,10.279925215,-291.55937876
968,76.955008995,-13.603774891,-27.792565999,-70.302873294,663.79893213,13.603774891,27.792565999,-663.06066305
969,427.48643065,15.438878334,18.567918553,426.77796549,84.649070006,-15.438878334,-18.567918553,80.995360912
970,1379.3383876,-29.913769666,2.5256419898,-1379.0036567,426.85498568,29.913769666,-2.5256419898,-425.77209434
971,233.11921908,32.198289368,-7.9140500176,230.70136167,58.432453303,-32.198289368,7.9140500176,47.884230944
972,281.75473532,9.7388505611,35.583443951,279.28948097,1087.4181782,-9.7388505611,-35.583443951,1086.7820285
973,28.034527084,15.751339828,-7.896404081,-21.292881558,110.89240263,-15.751339828,7.896404081,109.38270913
974,109.37649979,-34.728865777,31.428166983,98.728440225,113.84134851,34.728865777,-31.428166983,103.6529731
975,33.396747604,-27.586430466,-15.891740019,8.9271610178,32.237876624,27.586430466,15.891740019,1.9058180752
976,33.192389243,-24.426159486,-21.974001194,0.38821124828,36.827937495,24.426159486,21.974001194,-15.959730086
977,35.496195794,-13.863653733,30.318376123,11.246559044,34.409578245,13.863653733,-30.318376123,-7.1080411836
978,1950.0998239,16.817017052,28.846887799,1949.8082671,1483.4815032,-16.817017052,-28.846887799,1483.0982184
979,208.05439562,-7.733933265,19.550630215,-206.93598206,1417.748264,7.733933265,-19.550630215,-1417.5845686
980,50.921399626,-28.943284897,3.8636738548,41.451866346,626.97573624,28.943284897,-3.8636738548,626.27776754
981,1561.3789031,0.96551122806,14.237980242,-1561.306612,93.570566669,-0.96551122806,-14.237980242,-92.356421831
982,44.570623887,8.4828934609,16.044978903,40.435747603,25.989658219,-8.4828934609,-16.044978903,-17.999208452
983,1502.9142959,-29.004328086,24.247709395,-1502.4313923,2618.3170751,29.004328086,-24.247709395,-2618.0399182
984,42.55561313,-15.001912002,-9.3025360668,-38.43560417,676.29006674,15.001912002,9.3025360668,-676.04331949
985,308.53665291,1.5176226337,26.596018728,-307.34853961,857.34142128,-1.5176226337,-26.596018728,-856.91456473
986,29.722084878,-19.201101386,-5.0260530712,21.618714707,37.93811999,19.201101386,5.0260530712,-31.988551772
987,277.76524834,15.202533932,29.834809709,275.6994927,42.87084033,-15.202533932,-29.834809709,26.355000327
988,69.288382003,30.952172972,-25.029854464,-56.517778216,51.683120545,-30.952172972,25.029854464,-32.627048948
989,392.68262837,14.227184355,34.392747941,390.88653435,497.56372565,-14.227184355,-34.392747941,496.1474551
990,33.858438541,9.6035957764,-26.780710109,-17.744530837,29.202115324,-9.6035957764,26.780710109,4.6084762807
991,121.54537559,-27.213333492,5.5415967371,118.23668429,435.21590099,27.213333492,-5.5415967371,434.30348337
992,231.47174069,-0.15391117488,28.162751073,-229.7039671,794.36195865,0.15391117488,-28.162751073,-793.84864245
993,7.7689025085,2.0707181629,0.0037991917249,5.8290615062,1196.272255,-2.0707181629,-0.0037991917249,1196.2612299
994,116.22472998,-19.588035579,-34.361138243,109.18662418,137.78912626,19.588035579,34.361138243,131.90668806
995,430.81480167,-30.727023001,1.4190416543,429.6895853,340.56312909,30.727023001,-1.4190416543,339.13860187
996,300.73410625,-5.5352872962,-20.068581791,-299.97587449,52.995207951,5.5352872962,20.068581791,-48.507882712
997,245.49774825,-6.7712632223,-19.44277892,244.58778125,2151.0723106,6.7712632223,19.44277892,2150.9686478
998,48.05067532,-40.499529023,-14.082602885,21.171817201,165.09426538,40.499529023,14.082602885,159.35964015
999,81.762270385,2.9276755486,-35.708315845,73.343873322,79.114405851,-2.9276755486,35.708315845,70.37999793
1000,126.67852653,-1.3037765127,-40.824624657,-119.82073807,382.67213496,1.3037765127,40.824624657,-380.4569924
1001,318.42874268,39.133251739,7.7213051777,315.88565054,445.69498186,-39.133251739,-7.7213051777,443.88162488
1002,48.944848654,-8.333426965,-3.0875170862,-47.901246779,67.928006756,8.333426965,3.0875170862,67.179947418
1003,1499.3895491,-9.4952652699,-15.73045566,-1499.2695964,107.8291583,9.4952652699,15.73045566,-106.14815157
1004,414.5764897,-0.65650993222,32.220728751,-413.29525698,111.90924211,0.65650993222,-32.220728751,-107.06531699
1005,557.7962697,-29.528994424,10.685070309,-556.89178145,862.08183486,29.528994424,-10.685070309,-861.49687623
1006,1322.1586929,9.0587773029,10.517589947,-1322.0774705,31.618151293,-9.0587773029,-10.517589947,-28.016715487
1007,15.590272448,11.286133187,-6.1233336439,7.4896313504,70.377101559,-11.286133187,6.1233336439,-69.036037014
1008,416.50230579,15.282023958,-25.14722434,-415.43490174,1266.5392213,-15.282023958,25.14722434,-1266.188606
1009,52.33802425,-4.3595105923,-29.259062229,42.919467928,96.465564954,4.3595105923,29.259062229,91.697421811
1010,122.47766072,-38.245953521,13.004344095,115.52844433,43.565214285,38.245953521,-13.004344095,15.619602095
1011,333.59211322,-15.558326886,17.350822412,-332.74388864,33.012178174,15.558326886,-17.350822412,-22.904177215
1012,5.2830071667,-1.453719738,-0.93073595923,1.685406248,747.55494955,1.453719738,0.93073595923,747.53818165
1013,34.701895433,-2.6979724106,17.363587313,29.552636551,26.473657562,2.6979724106,-17.363587313,-19.23515857
1014,92.098338475,16.137999804,-16.453000221,-89.044245721,24.907284675,-16.137999804,16.453000221,8.1943014284
1015,101.19478676,-1.7720682824,8.1009837587,-100.74486937,14.270850678,1.7720682824,-8.1009837587,10.620782232
1016,45.338140161,28.44145444,25.097586203,-24.385483168,43.756105418,-28.44145444,-25.097586203,-21.300272239
1017,36.084274613,-31.868986777,6.4284633078,-14.934102438,85.932840332,31.868986777,-6.4284633078,-79.40658404
1018,1752.6687776,19.956414231,-5.52379352,-1752.5401516,242.38113201,-19.956414231,5.52379352,-241.44927498
1019,207.06301583,-53.981800932,20.849257132,-198.75682673,139.29326367,53.981800932,-20.849257132,-126.6167325
1020,94.353745594,14.413823949,36.560076425,-85.651280193,62.639795161,-14.413823949,-36.560076425,-48.551585235
1021,304.2384967,18.410026904,-29.72798753,-302.1858543,158.83611417,-18.410026904,29.72798753,-154.86813369
1022,88.478024491,-33.599344159,10.556524292,-81.030331882,38.160696798,33.599344159,-10.556524292,-13.920942751
1023,29.695424999,12.977200216,5.2408392414,25.765367153,46.231204793,-12.977200216,-5.2408392414,-43.810503024
1024,1820.5525657,-16.739935176,-3.9671078364,1820.4652128,185.96015096,16.739935176,3.9671078364,185.10301016
1025,27.187409682,-24.577584388,-6.9316026215,-8.0598062002,47.203599103,24.577584388,6.9316026215,39.420616421
1026,457.97626145,-27.818206256,-13.26501636,456.91394462,1285.5251534,27.818206256,13.26501636,1285.1470798
1027,166.10158862,16.414337302,29.926376172,-162.48885894,90.42433822,-16.414337302,-29.926376172,-83.602945418
1028,185.26343846,23.982260456,26.282799987,181.75400199,342.03924983,-23.982260456,-26.282799987,340.15117821
1029,66.017372548,48.171593877,-25.734544644,36.789050456,90.616267517,-48.171593877,25.734544644,72.155725303
1030,101.97495581,-14.91626858,-28.510391082,-96.651250093,152.9360016,14.91626858,28.510391082,-149.43892772
1031,10.87470374,-6.4835777832,7.3509917555,0.30874063123,173.15262249,6.4835777832,-7.3509917555,172.81107261
1032,1327.9923849,26.074192535,-24.241707278,1327.5067459,686.3782206,-26.074192535,24.241707278,685.43814297
1033,272.05776295,-27.259651709,23.014609866,269.66752772,390.33500186,27.259651709,-23.014609866,388.67282231
1034,47.778954642,23.160488308,-14.361845809,-38.962387927,141.68754738,-23.160488308,14.361845809,-138.96258578
1035,49.717383187,-28.401160864,-10.953443083,-39.027225588,30.972607386,28.401160864,10.953443083,-3.2570775935
1036,34.939593607,29.647572069,-2.4945406958,17.705477642,32.830477299,-29.647572069,2.4945406958,13.059440141
1037,85.568365806,26.091806523,-10.792087933,-80.638723311,178.79670794,-26.091806523,10.792087933,-176.49056983
1038,290.77191346,-8.9023773366,31.562288622,288.87849569,57.983896177,8.9023773366,-31.562288622,47.587937869
1039,299.90454585,30.085969074,4.7470805415,-298.31685557,626.22724178,-30.085969074,-4.7470805415,-625.46843889
1040,297.60553735,-19.914737312,-23.001008634,296.00899091,1155.2240669,19.914737312,23.001008634,1154.8137996
1041,846.58869498,-4.7328233763,-9.6804090813,-846.50706939,15.754285069,4.7328233763,9.6804090813,-10.487972203
1042,36.988238209,19.182391109,-21.137779283,23.049293353,31.688198547,-19.182391109,21.137779283,-12.933757593
1043,56.415864653,25.792616857,-0.44001641044,49.952047864,26.903286299,-25.792616857,0.44001641044,6.02030854
1044,18.361178802,16.310643921,4.8400487642,5.0576387632,76.017362793,-16.310643921,-4.8400487642,-73.939747557
1045,36.136920507,2.3861352227,-25.219789707,-25.338815868,75.014661489,-2.3861352227,25.219789707,70.451245582
1046,104.83918086,-4.4147400114,30.069293612,-100.22729915,136.13627369,4.4147400114,-30.069293612,-132.61727891
1047,142.47425595,10.021612276,35.377447213,-137.5675366,67.972511916,-10.021612276,-35.377447213,-56.975221739
1048,46.708917743,-24.111164963,39.512397142,4.1297933278,48.42991079,24.111164963,-39.512397142,13.445759754
1049,128.98419514,3.8211949756,31.200652418,125.00700122,87.832120396,-3.8211949756,-31.200652418,81.879845695
1050,15.947068379,4.6600598915,12.70851621,6.9997462388,186.4010918,-4.6600598915,-12.70851621,185.84954797
1051,1371.4237895,-3.0307915654,3.6980453305,-1371.4074009,11.229841632,3.0307915654,-3.6980453305,-9.0087794012
1052,222.07928268,-3.6144688283,-22.201796716,-220.88715135,36.208116075,3.6144688283,22.201796716,-27.981306391
1053,87.697126992,27.675544984,-37.114871391,-74.332002624,182.72585046,-27.675544984,37.114871391,-176.70086859
1054,26.890879603,1.6436205273,-2.3344143162,-26.322583976,50.990124363,-1.6436205273,2.3344143162,50.692719437
1055,68.783566347,24.893734752,-19.624711636,-60.862645873,32.1402693,-24.893734752,19.624711636,2.4656792082
1056,1393.5652143,-14.109261492,10.960588218,-1393.4427547,105.73806163,14.109261492,-10.960588218,-104.11168005
1057,2333.5894637,19.631920691,11.948960856,2333.4715565,212.23037488,-19.631920691,-11.948960856,210.92996953
1058,689.44049455,6.1534445199,16.148199321,689.20786146,58.253912635,-6.1534445199,-16.148199321,55.432834282
1059,182.09655859,-30.167175813,1.5819130484,-179.51185394,233.70254267,30.167175813,-1.5819130484,-231.69425436
1060,449.78528813,-52.776695769,-10.686654638,-446.52562213,185.3255547,52.776695769,10.686654638,-177.26783979
1061,26.696592754,21.15974002,15.493237711,-1.6861352901,52.536277387,-21.15974002,-15.493237711,-45.279083794
1062,490.5435508,6.6080261477,19.701799599,-490.08066511,47.267231223,-6.6080261477,-19.701799599,-42.193296038
1063,132.77673633,-27.736220487,-12.337086787,129.17457208,64.149666446,27.736220487,12.337086787,56.316854208
1064,163.51919558,-26.972856747,-4.9979423527,161.13324577,445.60730843,26.972856747,4.9979423527,444.73730325
1065,969.3052687,-28.385873043,-16.385638978,968.73957645,1289.5454818,28.385873043,16.385638978,1289.1203252
1066,18.539817661,-17.652380899,1.0994299693,-2.9697712475,146.29663219,17.652380899,-1.0994299693,-145.14750874
1067,239.29940538,-19.851996024,-17.237976135,-237.80425953,69.284589687,19.851996024,17.237976135,-63.929764592
1068,1147.8553087,5.7419202073,-33.481259937,-1147.3429109,501.35229553,-5.7419202073,33.481259937,-500.17803812
1069,68.140373781,-27.677821886,-12.467454601,-60.823690207,142.66013514,27.677821886,12.467454601,-139.31376425
1070,1550.1341861,47.643572542,27.354466565,-1549.1532293,1494.7158449,-47.643572542,-27.354466565,-1493.6984937
1071,166.90646301,-16.699838094,-15.062225632,-165.3176402,37.677403538,16.699838094,15.062225632,-29.862041189
1072,70.786601206,15.361147083,21.834286294,-65.39076397,27.534663597,-15.361147083,-21.834286294,-4.8339219812
1073,102.92139843,-18.226440632,-36.859528939,-94.233201382,67.48319947,18.226440632,36.859528939,-53.301634111
1074,57.689598638,1.5824094364,-1.179053498,-57.463950475,21.45172097,-1.5824094364,1.179053498,20.837277792
1075,59.542110222,-8.5933485116,29.85199209,50.578511439,55.36529019,8.5933485116,-29.85199209,-45.587698861
1076,42.875122346,5.2959380709,10.975764278,-40.837136955,2415.1660943,-5.2959380709,-10.975764278,-2415.1307746
1077,14.250689172,6.3376923135,11.849651022,-0.64153618122,143.15766681,-6.3376923135,-11.849651022,142.44805015
1078,1465.7246775,18.697880151,3.0324225358,1465.5947372,136.46131484,-18.697880151,-3.0324225358,135.05848414
1079,17.194888352,10.372865138,-3.1418613465,-12.494261144,484.24378789,-10.372865138,3.1418613465,-484.09966792
1080,40.944124655,-24.09407812,-1.487322559,-32.735219793,599.04692019,24.09407812,1.487322559,-598.54188313
1081,201.88915851,48.592731322,4.6973206285,195.84132344,172.79516917,-48.592731322,-4.6973206285,165.68875077
1082,129.72421104,16.961591402,-4.3771011742,-128.45009276,1179.4070017,-16.961591402,4.3771011742,-1179.26754
1083,252.77590675,24.285803763,23.404283327,-250.47157182,186.52556386,-24.285803763,-23.404283327,-183.39066288
1084,1346.1176563,26.402889359,-24.025122602,1345.6360339,865.10784216,-26.402889359,24.025122602,864.3582414
1085,3496.1433465,29.649075768,-6.6353862465,-3496.0081684,316.93670231,-29.649075768,6.6353862465,-315.4420505
1086,168.53619148,17.780142438,-19.559844197,166.38400424,1591.5266054,-17.780142438,19.559844197,1591.3001366
1087,26.837466565,-6.5813721626,21.24350122,-14.267403687,132.8460529,6.5813721626,-21.24350122,-130.88690907
1088,593.84617994,-0.27376477903,27.202871294,-593.20411687,125.17546238,0.27376477903,-27.202871294,-122.09314161
1089,22.381001695,-3.8118362994,-8.1040889277,19.965291973,825.26374463,3.8118362994,8.1040889277,825.20176433
1090,41.614283004,0.68004766798,32.765274076,25.211761141,34.259289887,-0.68004766798,-32.765274076,8.8081379083
1091,30.708533126,11.358500224,-5.2754760852,-27.641957809,1679.9745738,-11.358500224,5.2754760852,-1679.9213173
1092,786.73240444,26.518134567,-4.5634410188,-786.25806815,310.05546377,-26.518134567,4.5634410188,-308.84990555
1093,503.08016951,20.481521948,-23.985437055,502.06849436,693.26274815,-20.481521948,23.985437055,692.52895538
1094,36.94031589,-21.446429139,-14.897884208,-25.702152855,32.096704001,21.446429139,14.897884208,18.061343556
1095,21.150904826,19.252403004,-3.7574981771,-6.3637222607,127.55411502,-19.252403004,3.7574981771,125.94915024
1096,366.68207448,-9.7832820148,-33.46285469,-364.99065535,521.49725598,9.7832820148,33.46285469,-520.30935293
1097,30.352066528,26.375139353,-13.982342211,-2.8291470331,30.998163193,-26.375139353,13.982342211,-6.9023366892
1098,28.041967531,19.571096365,18.675067289,5.6987710818,50.891952124,-19.571096365,-18.675067289,-42.849910616
1099,45.303827152,36.610647165,-26.015775517,-3.6313486432,45.176059649,-36.610647165,26.015775517,1.2752661384
1100,33.234282281,12.982691026,8.911544417,-28.887049496,32.397861526,-12.982691026,-8.911544417,27.920700946
1101,68.890077185,-22.973325092,-6.7026592517,-64.428669299,24.557725006,22.973325092,6.7026592517,2.879678918
1102,51.910504166,43.227185792,15.39648352,-23.811113927,49.268747324,-43.227185792,-15.39648352,-17.311215053
1103,102.42441403,-21.884393091,-4.61658033,-99.842030806,27.147987209,21.884393091,4.61658033,-14.652089769
1104,215.63900805,-27.616562378,-4.5620555989,213.76296434,48.769152239,27.616562378,4.5620555989,39.659215085
1105,887.10888944,-30.654613448,-3.3536081982,886.56028544,1407.3493806,30.654613448,3.3536081982,1407.0036379
1106,33.876665327,5.1075894393,-14.625964798,29.757892021,742.98071032,-5.1075894393,14.625964798,742.80430774
1107,69.139060627,55.17692755,8.643779848,-40.4834712,60.721564226,-55.17692755,-8.643779848,-23.362579011
1108,1852.0303951,-37.523854552,31.006805312,-1851.3846258,975.90726449,37.523854552,-31.006805312,-974.68119775
1109,245.83776469,-26.996657446,-14.00859112,243.90378515,396.11540473,26.996657446,14.00859112,394.91804685
1110,27.311844223,6.4484924636,-26.045285622,-1.9765820715,46.556682529,-6.4484924636,26.045285622,-37.755724465
1111,1196.8333534,29.469804264,-25.749369651,1196.1841357,431.95552525,-29.469804264,25.749369651,430.15344517
1112,91.337902718,-28.168254173,-23.089049863,-83.629945033,106.28640281,28.168254173,23.089049863,-99.740436415
1113,45.051109487,-27.878405195,-9.1391404543,33.86418612,138.66770568,27.878405195,9.1391404543,135.44708647
1114,648.86976925,29.289426449,1.4352244628,-648.18975391,265.07709986,-29.289426449,-1.4352244628,-263.40814053
1115,868.21757638,-30.947187518,10.969050858,867.58378353,136.64436365,30.947187518,-10.969050858,132.55769923
1116,30.876307098,-19.867006042,-23.11548156,-1.4942968886,44.166901721,19.867006042,23.11548156,-31.616479735
1117,103.18482113,19.831775256,1.6670720264,-101.13821668,21.928712854,-19.831775256,-1.6670720264,7.918333692
1118,486.63511966,20.60582252,-32.435519644,-485.09276106,444.70273822,-20.60582252,32.435519644,-443.01441571
1119,1579.6383046,16.07716586,12.283497793,1579.5017327,193.99688049,-16.07716586,-12.283497793,192.88167372
1120,53.461514064,-6.0448249383,41.622858918,32.665596474,58.919501712,6.0448249383,-41.622858918,-40.992869977
1121,960.21927943,-30.239021365,-38.243253019,-958.96925382,296.64850322,30.239021365,38.243253019,-292.57699781
1122,164.79384953,19.915448391,6.3563672995,-163.39490308,21.444292545,-19.915448391,-6.3563672995,-0.85976328956
1123,968.81107106,13.385220737,-4.3459184839,968.69745032,62.874000976,-13.385220737,4.3459184839,61.098272129
1124,890.62628449,-34.229537575,-11.725950324,889.87860379,881.49026605,34.229537575,11.725950324,880.73482955
1125,1100.6333599,20.16261133,-41.943690905,-1099.6389857,516.81109428,-20.16261133,41.943690905,-514.69001649
1126,271.64669208,25.829867568,-3.0496606114,-270.35782369,42.078441353,-25.829867568,3.0496606114,-32.741758326
1127,83.104516065,30.627295283,-12.309491901,76.123030571,48.060400376,-30.627295283,12.309491901,34.614408518
1128,549.15780988,27.144819614,-18.355073066,548.15915592,894.08452064,-27.144819614,18.355073066,893.47148254
1129,85.67870369,15.255258844,-9.0255257375,83.693292615,24.070035258,-15.255258844,9.0255257375,-15.59145792
1130,16.88620128,5.4684032917,-9.9106332262,11.615924766,719.76518804,-5.4684032917,9.9106332262,719.66083111
1131,96.621421252,-32.814139785,-25.05213968,-87.230909501,285.06558216,32.814139785,25.05213968,-282.02113159
1132,19.512157301,5.9069850941,13.422864543,-11.982008059,369.84554879,-5.9069850941,-13.422864543,-369.5247951
1133,138.61940377,-28.375112149,15.003890118,-134.77012055,36.149144153,28.375112149,-15.003890118,-15.950138396
1134,31.897219596,-13.773936559,-4.132483708,-28.081023272,40.304084953,13.773936559,4.132483708,37.356800103
1135,812.25555473,-8.9102473766,-20.671240975,-811.92998681,120.74179407,8.9102473766,20.671240975,-118.53184434
1136,33.816860704,-32.906745079,0.78389063873,6.1661747965,53.475375925,32.906745079,-0.78389063873,41.88146934
1137,131.65201102,30.875566703,9.2756264006,127.55714069,175.24143433,-30.875566703,-9.2756264006,172.18633059
1138,36.448018071,-17.772982364,-30.879097404,6.0803340925,152.591782,17.772982364,30.879097404,148.29957645
1139,335.96476405,10.33584328,2.3470775768,-335.76464116,14.408181561,-10.33584328,-2.3470775768,-8.5537866723
1140,106.30623254,26.519665219,23.097846602,-100.21038827,202.42154154,-26.519665219,-23.097846602,-199.28769987
1141,37.738062815,2.3728516751,32.622981075,-18.22586255,51.166139797,-2.3728516751,-32.622981075,39.063980115
1142,441.91033284,30.159227168,-10.960416345,-440.718666,1790.3173774,-30.159227168,10.960416345,-1790.0236066
1143,1036.2034495,-25.982801404,7.9134338925,-1035.8367489,348.78489015,25.982801404,-7.9134338925,-347.69394759
1144,44.332122086,-18.696930283,12.493364197,37.915533725,31.368001528,18.696930283,-12.493364197,-21.358889693
1145,583.12146276,-4.6773285352,38.627790221,-581.80285901,1246.9937908,4.6773285352,-38.627790221,-1246.3777279
1146,101.4024207,33.062716426,-4.0597499742,-95.659480123,357.54374501,-33.062716426,4.0597499742,-355.95760254
1147,328.17665427,-14.056573789,-27.720105811,326.66777447,279.3783101,14.056573789,27.720105811,277.60432025
1148,170.24524575,28.214250014,9.2980148419,167.56746915,40.758614106,-28.214250014,-9.2980148419,27.507774173
1149,238.07564473,30.979857475,-4.192387178,235.96735989,37.18142629,-30.979857475,4.192387178,19.571427682
1150,79.260169606,9.3207946342,24.971882542,74.495720385,27.070634118,-9.3207946342,-24.971882542,0.50705150998
1151,1198.8924937,26.669362697,4.1256581016,1198.5795115,385.17936863,-26.669362697,-4.1256581016,384.20408646
1152,142.72535462,34.468073794,-26.903170017,135.78147217,188.72468762,-34.468073794,26.903170017,183.52953182
1153,832.72834897,17.367822031,7.8298977906,832.49712591,75.936282472,-17.367822031,-7.8298977906,73.35721133
1154,1345.0522764,36.056498193,-6.4565076224,1344.545194,540.22418479,-36.056498193,6.4565076224,538.96040882
1155,48.509371736,35.478458296,32.092182281,-6.5145974253,54.817075033,-35.478458296,-32.092182281,26.347534013
1156,93.398436315,35.111237711,-0.94330341541,86.414634589,48.732897646,-35.111237711,0.94330341541,33.453198322
1157,1589.4849501,20.427204838,-20.911930407,-1589.2091546,597.00754352,-20.427204838,20.911930407,-596.27287167
1158,92.139832384,-19.224741318,-13.676445183,-88.943931104,24.085208615,19.224741318,13.676445183,-1.1710860193
1159,65.34864981,27.658430864,4.8720006143,58.818626677,33.620068137,-27.658430864,-4.8720006143,-17.874389324
1160,383.68462461,-0.36387170515,3.1263640944,383.64292592,5.7453241083,0.36387170515,-3.1263640944,-1.0060785463
1161,130.86868908,12.556064257,16.237648061,-129.16349259,956.80331648,-12.556064257,-16.237648061,-956.57157624
1162,143.40598806,36.72648071,-25.19237978,136.23397898,276.07662435,-36.72648071,25.19237978,272.42012064
1163,44.597014362,-37.269929718,-14.688868266,-19.026118306,58.333941441,37.269929718,14.688868266,-42.142000568
1164,478.51531149,39.215531619,0.44937052347,-476.88232666,228.55122808,-39.215531619,-0.44937052347,-225.11222535
1165,1595.6236113,-8.2524127723,9.8933645215,1595.5646769,63.185168146,8.2524127723,-9.8933645215,61.678963152
1166,22.634425617,-6.6383451609,7.718966155,19.661565504,41.479523831,6.6383451609,-7.718966155,-39.935082726
1167,36.893213362,-2.0147809585,35.791281069,7.3446612802,48.373278538,2.0147809585,-35.791281069,32.137344844
1168,37.114734339,-18.52501969,30.201476169,-10.005397931,84.452509609,18.52501969,-30.201476169,-76.51686652
1169,33.005278949,11.729338828,20.473104527,22.594978208,259.84562931,-11.729338828,-20.473104527,258.72946425
1170,978.64583701,3.0814493571,26.944160637,-978.25870872,264.79901239,-3.0814493571,-26.944160637,-263.36465944
1171,234.45977202,-13.742630354,-40.684241846,-230.44571437,84.05398913,13.742630354,40.684241846,-72.103506606
1172,250.42918111,23.577955847,34.426512725,-246.88373776,85.244773218,-23.577955847,-34.426512725,-74.18542027
1173,43.108013816,8.9142052356,40.457764354,10.950666813,104.0330382,-8.9142052356,-40.457764354,95.312587237
1174,723.47158595,0.32716699897,-36.740320441,-722.52272455,1064.1783115,-0.32716699897,36.740320441,-1063.5334646
1175,24.569695386,4.8886668085,20.58394103,-11.575069757,241.60919747,-4.8886668085,-20.58394103,-240.63523559
1176,22.212271292,6.2231150883,-20.606773527,2.8157981709,94.719344268,-6.2231150883,20.606773527,-92.121104541
1177,87.446113639,-7.0053606417,-55.998744334,66.631811815,63.584596507,7.0053606417,55.998744334,28.913257656
1178,363.00994513,26.553892228,20.266474959,361.43919415,300.84888284,-26.553892228,-20.266474959,298.95170364
1179,37.002044798,9.5229835244,-25.781285502,24.324872495,195.91604123,-9.5229835244,25.781285502,193.92174533
1180,87.056127839,23.807534153,5.4689481165,83.426442561,656.43721818,-23.807534153,-5.4689481165,655.96571811
1181,125.63368067,8.478896038,49.224512467,-115.18154111,136.39784386,-8.478896038,-49.224512467,-126.83586837
1182,83.879419621,-5.1989921806,-14.191054952,82.372637906,1436.370751,5.1989921806,14.191054952,1436.2835475
1183,39.586570061,-13.376077143,36.945762344,1.0477281708,104.55414441,13.376077143,-36.945762344,96.775876741
1184,43.407657727,33.874378717,24.917639186,9.6836188093,55.458607761,-33.874378717,-24.917639186,-35.849754514
1185,227.1571462,-29.145263553,-4.9995510459,-225.17512557,334.61995684,29.145263553,4.9995510459,-333.27763744
1186,141.07730183,-18.06817884,17.028367811,-138.79585979,643.08159094,18.06817884,-17.028367811,-642.58495019
1187,498.87716703,9.9107342865,-27.498867889,-497.99791906,64.040562466,-9.9107342865,27.498867889,-56.786382626
1188,47.262510358,9.4671376436,34.019114647,-31.060071295,36.506104914,-9.4671376436,-34.019114647,7.9799022228
1189,60.283345729,1.6879264187,8.4261096037,59.482294455,17.842167642,-1.6879264187,-8.4261096037,-14.913233302
1190,62.13859711,-25.441163688,20.239394438,52.746842121,42.413723166,25.441163688,-20.239394438,26.831847044
1191,220.66138565,2.5749278595,-27.094529883,-218.92604531,64.4592379,-2.5749278595,27.094529883,-58.242248819
1192,74.736456964,33.311605351,-10.476107516,-65.909302225,37.35033079,-33.311605351,10.476107516,12.391340942
1193,130.63411198,-10.066798457,26.469411219,127.44101008,29.212562034,10.066798457,-26.469411219,-5.4142053102
1194,72.01253681,-47.322942312,0.42546745711,54.07470357,52.766951414,47.322942312,-0.42546745711,22.860867654
1195,39.270909299,-17.243692535,20.847681467,-28.073894678,83.902297011,17.243692535,-20.847681467,-79.281364071
1196,26.422419349,-5.912328443,20.029885875,15.488779437,41.769305557,5.912328443,-20.029885875,-35.866877909
1197,64.255195201,16.918116073,-39.089155997,47.879592128,155.47799749,-16.918116073,39.089155997,149.45612378
1198,636.49057719,-3.5894669241,15.707331218,636.26925144,19.509622408,3.5894669241,-15.707331218,9.946398328
1199,847.67199701,-25.189976327,7.2992719029,-847.25315593,287.68733071,25.189976327,-7.2992719029,-286.45086136
1200,565.80367995,-34.823329116,-2.0536477864,-564.7077408,163.47900817,34.823329116,2.0536477864,-159.64465038
1201,95.238206242,19.853392884,-9.2122410862,92.569991538,760.74700896,-19.853392884,9.2122410862,760.41758202
1202,228.16842914,-35.799776316,13.254177558,224.90318995,190.87409496,35.799776316,-13.254177558,186.95863959
1203,18.155404349,15.994769449,-0.25665078756,-7.1854149292,88.69295855,-15.994769449,0.25665078756,87.111723534
1204,292.79671607,33.985973446,17.437589654,-290.25628506,184.33602905,-33.985973446,-17.437589654,-180.27358565
1205,86.649953634,36.722899399,35.1656573,70.006640193,91.541825671,-36.722899399,-35.1656573,75.977766837
1206,104.35745552,39.129192253,13.517854918,95.679477602,62.131088867,-39.129192253,-13.517854918,46.090737853
1207,194.35547367,17.873902269,-1.7627548299,193.46673218,18.744341619,-17.873902269,1.7627548299,2.5839225628
1208,1925.2526696,-11.187670082,23.775394916,1925.067614,482.63674564,11.187670082,-23.775394916,481.89802332
1209,1130.0239105,-39.561941499,-17.462562788,1129.1863708,663.02755369,39.561941499,17.462562788,661.59909208
1210,958.83185586,17.736523332,25.914886428,958.30593874,295.22723887,-17.736523332,-25.914886428,293.51467931
1211,19.859573678,18.73545785,-1.5058649591,-4.3620702127,150.07433384,-18.73545785,1.5058649591,-148.81844868
1212,416.38220701,27.984859619,-24.280033807,414.70396659,239.75486125,-27.984859619,24.280033807,236.82827341
1213,543.39683752,20.237741769,-36.217989399,-541.7902953,189.44807842,-20.237741769,36.217989399,-184.78954372
1214,850.4278611,-11.614297112,10.144941944,850.27504091,27.807751884,11.614297112,-10.144941944,22.657654786
